id,property_id,unit_id,business_name,primary_contact,email,phone,industry,annual_revenue,employee_count,lease_start_date,move_in_reason
0aec980bd274461586c80f6168f22120,c4b466fe4103439393c3c0dee293d055,95e572c5e6df4372bf05ddca423615a2,Green and Sons,Mathew Luna,xbrown@murphy.com,001-232-955-0969,General Business,5M–25M,364,2022-02-20,Expansion
e1a7a90f02b44b1fa1476bb642596c43,42da64125fdc4951a15f6dec077ea132,2f12dd6296f543a687920f1f44f08b63,Diaz-Rivera,Carol Ryan,rosscorey@taylor.com,+1-453-432-8413,General Business,1M–5M,137,2020-10-27,Relocation
27104508a7cd4c07b0aca546e45d08b0,3a77e812c994451dbae3bd23f6fdd7d1,ddd0d759615c42a4b12358f65cb03b7b,Oconnor-Jimenez,Christopher Duncan,janice90@kennedy-tran.info,(768)850-4160,General Business,<1M,91,2023-04-01,Expansion
1277f007d9144bcc968f9b133fd362d5,b96b4d472c56435bbe5cba6a0a1ef580,0fee8c2274b345929e9c2fb704d3b298,"Hunter, Hodge and Higgins",Michael Cox,ldavenport@gonzalez.com,499.625.2431,General Business,1M–5M,442,2021-06-24,Relocation
c4f029b7208042ee9b6a03c6649711a6,123e037dc29242f28bd26d0cee1cef67,15c4d3cdaac34c349cc053755843ad95,Alvarez-Brown,Kellie Edwards,francokenneth@jacobs-ali.com,668.538.1957x727,General Business,25M+,371,2025-07-18,Relocation
67e2befefee94dd19385e0f7c734c874,c8d0f01feb444efabbeb41dc8de4b169,8ed16547298448feb7a9622aec06fc41,Waters Inc,Kirsten Moran,pwilliams@campbell.info,+1-550-524-6989,General Business,25M+,175,2022-07-13,Relocation
f1488c3879624da0a2ae01e2e83f9078,cc34b29937c74beaa215bf90aa5ff855,eff239af69e841feb8285f21e72e093f,Hudson Ltd,Anthony Hall,michaelharris@phillips.com,219-775-1914,General Business,25M+,87,2021-11-26,Expansion
8bd93b5cf24549109abdf61510751f28,9be34126e73342c5b4209694d084b614,a044f4907b22490bac09ea6a81266a09,Lewis PLC,Mckenzie Scott,vwells@collins.info,(318)554-0078x800,General Business,25M+,262,2021-02-10,Relocation
979c76038a6b45aea56a92b209b7090d,a1dda407127a44b1830597dfdd968247,557e438e50ee447faa62229cbf9b107f,"Walton, Roman and Johnson",Jennifer Stone,grayalison@hunt.net,(379)383-2245,General Business,1M–5M,224,2024-12-29,Expansion
6fe0fbadb9d84c339c8723086f2e3450,588aa380f2f1408e8f0052cc8359db6a,08d3487cd1814170a25df009058e5f0c,"Jones, Hill and Booker",Mark Davis,jenniferchapman@morgan-shepard.com,217-213-5407,General Business,5M–25M,425,2025-06-26,Relocation
4a37eedc711c40eda90f24100f3113c3,dd4affaed4b54721876a5291fb890c19,d27f616aebc84e299e2ca18cb980d01b,Hernandez-David,Robert Hardy,jeremy42@wheeler.com,3442312070,General Business,1M–5M,439,2024-06-26,Relocation
e22b38402d934de48c7e2d022b555b41,48ea270c23004adab1faf52df9e8db90,c4b58830d8474d74bcb06dc4a05bec75,Lopez PLC,Austin Simpson,david05@clark.net,9633606256,General Business,5M–25M,173,2023-06-06,Relocation
7e3e1617860c4035bebb3be8027b0879,bcac430d9cd546748185e8cd8c8b4f17,ac0b0cf92aff4940b64c6454f510892b,"Stone, Spencer and May",Kaylee Escobar,qmoore@martin.com,001-750-421-7637x1951,General Business,5M–25M,280,2023-03-19,Expansion
5d6964475f7740bfa99ad4d750c1528b,48ea270c23004adab1faf52df9e8db90,ffaddb9d632949e98530a63b57a2da22,Miller-Palmer,Ryan Lindsey,ffreeman@davis.com,345-938-8269x5949,General Business,<1M,75,2021-07-22,Relocation
e4ad1bcf805d44ddb6f433b2c1d1a828,48638f08c08d428da29a13ec19675099,f5981261c1774cc6858c7a8352aa8eeb,"Johnston, Jordan and Robinson",Vincent Hamilton,eramirez@williams-summers.org,001-514-224-0602x789,General Business,25M+,177,2021-10-19,Expansion
2ec54d02b2d24fdf9bd36152fd9219d5,e4bfb64644b34bd393676fa553889a7c,31461408db4f4f528a6b8168a44efd67,Jordan-Coleman,Julie Fuller,carolineprice@powell-monroe.com,645.669.0395x72107,General Business,5M–25M,147,2025-06-02,Expansion
2a33fb68412a49898dc3fcfbb0e4e7ee,59e3bdfdc6154aa9a818470747ef5f05,a230948fcf644ccab1dccd79dc4438be,Brown Ltd,Kayla Garcia,bmurillo@thomas.com,+1-286-859-9409x382,General Business,25M+,305,2025-03-28,Relocation
f42b70babaf44052b003e367c3e74ab6,59e3bdfdc6154aa9a818470747ef5f05,7ec47b3d5e8643419aec9cf443a07f6e,Knox Inc,Arthur Rodriguez,darius72@harrison.biz,867.523.9983,General Business,<1M,96,2022-03-13,Relocation
8eefe0d2e81940a9aa52f65de8afb5c4,f57d5de8e3c54efea0316046a985b193,788fff449a004861ad96631ab3905f8e,Mccoy-Pope,Anna Stephens,dixonkenneth@stevens.com,620.474.3725x013,General Business,1M–5M,160,2020-08-27,Relocation
b1da2f14bb8b419ab91ba8d9d5cfe130,4c80b9a1fc5d478aaf36d19ae1e5e405,3cf12d4ac3ad4f7db66e6bc1a75e4f9a,Choi PLC,Jennifer Colon,joseph67@pugh-ruiz.org,(975)817-4100,General Business,<1M,194,2022-10-14,Relocation
693794dcfc134c4aa4db212b78ae552d,e4bfb64644b34bd393676fa553889a7c,00a1aae1ed914c6a817a4340a9bd5077,"Herring, Steele and Harrington",Justin Poole,eddie76@mullins-cruz.org,569-971-0738x9372,General Business,5M–25M,324,2025-03-10,Expansion
d5334409c1234870a0e79c22bff0024e,cb8dd0ad657845d7a725714c1129823f,ae43f7eab8914e0883779f7a57325b05,Thomas-Davidson,Rodney Howell,rhammond@martinez-hurley.com,+1-345-454-7861x3068,General Business,25M+,118,2021-05-11,Relocation
f1c78aa1ac3a4f52b9d2993dd1f084f8,c88dd3666f3d417f9c6e7299b4359c4a,90f793608ffe4cc1a121f95425c2dbfb,Richardson-Alvarado,Haley Wilkerson,thomasbaird@thomas-wade.com,+1-908-651-5461,General Business,25M+,237,2022-10-07,Expansion
9cee3449ff3e44c18d8eadaa8f5f0059,48ea270c23004adab1faf52df9e8db90,5eb109fb87de4d0fbb49078841a6face,Fuller-Flynn,Allison Brady,michelle19@lopez.info,+1-363-217-0227x76968,General Business,<1M,341,2022-12-11,Expansion
660d5529780a4ac787722dda0685de22,c4b466fe4103439393c3c0dee293d055,77712f7715664430af4c185f532c7bc9,Johnson-Moore,Matthew Jacobs,zbrown@thompson.com,001-472-883-2062x22020,General Business,5M–25M,87,2021-10-22,Relocation
b73825cb769c40c199910aa79ec73469,96c381c9c6fc43818ecd8998cffe1e69,b8056aafff134faf85e2cf8f7b70feb2,Schaefer-Jones,Robyn Newton,howardsalinas@pittman-williamson.org,(303)623-6277x598,General Business,5M–25M,472,2022-02-04,Expansion
88021dd47975419e8ab6cb34f30b37e1,5641ca040cab4387a9fdd2c589e015fe,4ece95cd4552439ba6434abf37807b96,"Bryan, Molina and Santos",Jeremiah Adams,clarkmichael@torres-drake.info,001-691-542-2447x193,General Business,<1M,251,2020-11-28,Relocation
ff0f70055644467bb3e0ec47abcb9fe3,e46693ec7b294d7ebeb4891b56c5531e,5d0abac66ab944f6b80ded4c500cbd35,"Cherry, Alexander and Herrera",Courtney Perez,greennancy@edwards.com,+1-934-938-3948,General Business,5M–25M,436,2025-02-26,Expansion
1fa0313d9722445ea0060ae5587be642,588aa380f2f1408e8f0052cc8359db6a,adbf1a5a95744cc99a5d1aaddd528671,Andrade Group,Eric Nolan,joseph60@ferguson.biz,001-893-934-2636x437,General Business,25M+,306,2023-05-11,Expansion
3950e48ec7874da4b50af9b1faede250,4cb96a530cbe485f91208b2de04a7b7e,513d9bde78514a3592dea44df4b9d09d,Hughes-Patel,David Mccormick,christopher78@haas.com,001-254-681-0367,General Business,<1M,120,2021-07-02,Relocation
91efd8d2e8df4fadb5581594de28d87f,59e3bdfdc6154aa9a818470747ef5f05,c109648bd4ce4f6aabccf0fee688f626,Ryan-Rice,Jeffrey Hoffman,bettywells@brady.com,001-962-405-6799x876,General Business,25M+,126,2023-02-10,Expansion
75ec1a17304844aea20a0a319f983fdf,bfdf52f322614929a559831754a6a0bd,8f313060eafa423f975a109a09efbc59,Rosario LLC,Catherine Barker,lmoore@campos.com,+1-770-289-3543x601,General Business,5M–25M,133,2023-01-01,Relocation
625d192649b04c4c815aa52cf82e3ce8,978f43530e9a49f59d18f0b3e80d9d3e,09dc75bbb9d549feb94cb98baa724acf,"Gonzalez, Bennett and Jones",Elizabeth Nguyen,michelle64@roy.info,+1-824-455-3624,General Business,5M–25M,309,2024-08-02,Relocation
5ea70f7fd62b40eebc1f9f1b7db2576f,a7048442d38e46d885c04d49f1b21939,21e8b19db1224ac7925f95e24bb140f0,Roberts PLC,Sarah Morris,vicki94@baldwin.com,220-248-0438,General Business,25M+,467,2024-05-20,Expansion
f737cc60428a4ce9968f01c08eddc453,588aa380f2f1408e8f0052cc8359db6a,27d9db7feedb45e7a84a74616ff0768f,"Murray, Gordon and Deleon",Ricky Wilson,rushmichelle@daniels-williams.com,796-624-3203x9883,General Business,5M–25M,394,2023-06-02,Expansion
7b70038b0d6848229720b0ece94672fd,39421673b32c4792b3fd98e71f42b839,4a588cb3ea3f45ccadf0cf6fed7411ea,"Barajas, Matthews and Shelton",Matthew Sims,daniel65@stevens.com,278-626-1209x869,General Business,5M–25M,457,2024-11-22,Expansion
5a602cc805384fe9a48818da18b05bb3,a1dda407127a44b1830597dfdd968247,345c051de4b74c518b910e1ff4638a77,Haas and Sons,Zachary Thomas,ethan98@king.org,388.946.8024,General Business,5M–25M,385,2022-11-12,Expansion
08b221c971de4739860a032a51152f8a,48ea270c23004adab1faf52df9e8db90,299dfa7caa614ce28c3e1d8aaf6aa656,Ewing PLC,Gary Brooks,iwalker@simmons.com,573-676-9906x2679,General Business,25M+,137,2024-09-06,Relocation
577d1d4b82e04ec98d68762352495373,48638f08c08d428da29a13ec19675099,eeccac6331f541faabfef6b8dc0ed842,Willis-Brown,Molly Howard,lrussell@williams-roberts.org,(820)957-4917,General Business,1M–5M,66,2021-09-21,Expansion
471c45cb65af4819bd751cbd9e3d68c1,59d0649ef6af480ba73e51931026f91a,51ab00c7f45848eda744894617707ff5,"Baker, Frank and Villarreal",Heather Williamson,davidsteele@brown.com,+1-214-413-9629x01499,General Business,<1M,275,2022-04-18,Relocation
dbf04e8517e34c3f901ecf5a3aab13cd,597d778833d14d77a3d7e2964e8bb2fa,c7da81c6c9834b40ba45f875d9d860d7,"Nelson, Torres and Mccarty",Charles Khan,matthewcastillo@graham.com,(866)806-7913x001,General Business,1M–5M,261,2020-08-29,Expansion
78d065ace7de4f989ce848eb315b2562,a7048442d38e46d885c04d49f1b21939,e0d1d75e89354e44b88166beea08615e,Wilson-West,Cindy Taylor,jacobsonjoe@everett.com,370.636.6347,General Business,25M+,496,2024-09-29,Expansion
43bdee58ad1a4e5a837997359136241c,b28b91e8e77c44948f9cb83988dff789,68c92a690de64867b7a6f3babc39430b,Bradford and Sons,Rachel Valdez,qsanchez@martin.com,8138404764,General Business,1M–5M,337,2022-11-23,Relocation
83562285b2944821b2de55482945e842,dd4affaed4b54721876a5291fb890c19,1a8278fb02c54670a3f3755365792f2b,"Davis, Hahn and Rivera",Joshua Johnson,ashley31@montgomery.biz,957.405.5520,General Business,25M+,210,2023-01-16,Expansion
b0317eb3cc184a4997f69c62ecc519be,1145fb96d176487bae5b66341f3dcad0,f050a17ad4534a6d9e8e88dc55c86505,Stephens-Perez,Edward Sanders,kford@chapman-welch.com,553-736-2309,General Business,5M–25M,329,2021-05-05,Relocation
01a91f8dd6f442728f04f090037ef7a6,67e40f4fbf2246a4bd74f5edc0d5f6cc,2bf56c1cde5445a5a68d355a696cf9c8,Townsend-Johnson,Steven Christensen,hollandandrew@york.net,(980)257-0624x711,General Business,25M+,148,2020-08-14,Expansion
b2b78c17c6ed41039d1984a2d9cd17f5,b96b4d472c56435bbe5cba6a0a1ef580,15166353466e4f96939aa3a7c419de90,Thomas Inc,Anthony Duran,kimjames@mcclure.org,001-458-479-4425x4867,General Business,5M–25M,165,2023-05-30,Relocation
6f51e395f4ce4d5894f38654aa622437,a7048442d38e46d885c04d49f1b21939,c11e9759adac43ff8214f8c987a513d9,West-Smith,Jeffery Spencer,patriciahinton@johnson-brown.info,(598)786-2007,General Business,1M–5M,403,2025-02-04,Relocation
fac2e419c66f44dc9b62bc6b6ccd0f04,57283063e2424dadad410beae686d570,1982f3f71fc24c2ebe2ab262c1f93a77,White Inc,Matthew Lane,ann95@miller-martinez.com,584.542.1329x36622,General Business,25M+,228,2022-10-09,Relocation
be262b7e903d46c097f6e2ebdf413e26,48ea270c23004adab1faf52df9e8db90,47ac40029b9240259ae7e6dbfcfb53f2,"Berger, Lopez and Phillips",Melissa Carr,brichardson@oliver.info,822-988-0389x634,General Business,<1M,343,2024-05-14,Relocation
6c18517bb7e74f44a5c0f873fb7f117e,8eaf97fd607b4d379f6c9d3d558277db,516773c028d448bc80e7b0a1236c29e2,"Beard, Rodriguez and Reynolds",Johnny Stephens III,fcummings@ramos.com,001-652-699-7167x02986,General Business,5M–25M,445,2024-07-30,Expansion
535f5b2fb5b7484a9b5f757e81e21ca4,d0c0a6c6387943639b5cc916717fa754,859c6fdd8eab4fda86ba21cc9fa34a19,Griffin-Moore,John Doyle,tylerjones@franco.biz,851-864-3293,General Business,<1M,197,2024-11-10,Expansion
7661c157bbeb4682bd167ae8dca35459,c8d0f01feb444efabbeb41dc8de4b169,57a6a6cd13ad4bedb183b630ecb06911,Miller Group,Cindy Avila,khenderson@tapia-anderson.biz,312-367-6952,General Business,25M+,385,2025-04-05,Relocation
50476dcd1253489e90fbabdbd1d58284,59e3bdfdc6154aa9a818470747ef5f05,cc53e816e8b44a20bd3600860e8d3a8f,"Sanchez, Weaver and Zavala",Scott Chang,ronaldcampbell@nichols-farmer.info,911.782.9342,General Business,1M–5M,153,2022-06-22,Relocation
dfb013423f6e4b03a6dd0c37fafdebe2,db5518b8613b45c9b471feb9270d24b8,0e589a4adf6c4307b2bd6ab0d8427d8f,"Hill, Le and Henderson",Christopher Hernandez,rhodesmark@robertson-ellis.com,(627)623-4430x762,General Business,1M–5M,105,2023-07-09,Expansion
8e4d96f6f8104fb285c04696b11e3ee2,fa7022aa6a364e5dbd07c1692428da23,5abda5611a74449d8633922c89ce3b63,"Sullivan, Henderson and Pollard",Kevin Moore,tyrone12@butler.com,954-318-8669,General Business,<1M,392,2023-01-26,Expansion
e4a645bbf79d43c29c022a2b1291532c,59e3bdfdc6154aa9a818470747ef5f05,f9551434d8bd4e8492c432f3c2ecda8d,Parker Group,Alyssa Gibbs,steven02@jarvis-riley.org,534-916-5882,General Business,<1M,101,2022-08-01,Relocation
99c12c471a7045b59e24b24dfd777f43,8eaf97fd607b4d379f6c9d3d558277db,8e8a16b6dd2042dd9049c345176bb848,"Walker, Anderson and Sanchez",Susan Martin,mpitts@hernandez.com,527.215.2512x915,General Business,25M+,101,2024-10-24,Expansion
7ddcf93c97474708a0c02504a3703466,d500a7d4dfe348a5967536b751413848,0a29265e4164413283e2a2066bc918ec,Hammond-Thompson,Haley Johnson,kristincarter@ray.com,(648)942-6949,General Business,1M–5M,258,2021-05-08,Relocation
f7ea6d084d884621af09232dcbd449ca,1f8397decfc04bfe981759f8b9fb3f04,ae7739ab8e624823bb0ef5014c27e906,"Spencer, Hines and Gonzalez",Catherine Kemp,palmerlisa@rodriguez.com,+1-911-967-8985x05291,General Business,1M–5M,437,2023-10-17,Relocation
811053c6b1544fd1a57e30d18a01f457,c88dd3666f3d417f9c6e7299b4359c4a,853b5bc12ac94f7d9e4072a0254da76e,Osborne-Carey,Amanda Chang,laura39@hall-jensen.com,001-438-407-2255x617,General Business,5M–25M,380,2021-10-02,Expansion
3816f91f0f294224babff61b2fde85c9,4c80b9a1fc5d478aaf36d19ae1e5e405,72192a63cc574cd4833960522ba551c3,Olson PLC,Shelly Shaffer,hillrebecca@butler.info,+1-795-755-5464x7039,General Business,1M–5M,323,2025-05-20,Expansion
68559acfa5fe4185bb9c2af9ba268c4a,db5518b8613b45c9b471feb9270d24b8,bfb408755d834ae58304bdccc4a052dd,Nelson LLC,Timothy Flores,patriciasanchez@jones.com,+1-364-517-7137x384,General Business,25M+,478,2023-06-13,Expansion
94229d8ca90d4b7e8f4fad82c63270be,59d0649ef6af480ba73e51931026f91a,02cc07f01aed4e0ba0d474219b85165e,Villarreal and Sons,Christopher Thomas,tracymiller@cox.net,629-646-1213,General Business,25M+,453,2023-04-27,Relocation
26b51252c5324eee97c149299e4d83df,253838a3889d48bc87f885e575749bb9,9ce9f640fe1f45bfb92e711022290356,"Allen, Leach and Williams",Betty Frank,jasmineschneider@mendoza.net,722-922-9456x075,General Business,5M–25M,498,2023-03-04,Expansion
61d27834e74e4f8daf2121acffd10250,588aa380f2f1408e8f0052cc8359db6a,5a20d2cf78144baa9829669ff3d6860a,Banks Ltd,Felicia James,bhoward@martinez.com,(345)531-6494,General Business,5M–25M,340,2021-10-05,Expansion
e4ab9a3adcf64d368eff59cdad684635,b28b91e8e77c44948f9cb83988dff789,945f62dc1c824e22bf70f8735f0d2270,Willis-Flynn,Amy Williams DDS,obaker@holland.com,577-768-7124x1886,General Business,5M–25M,282,2022-05-09,Relocation
a882f2fc46984ce9ac26acbbec1b3e83,588aa380f2f1408e8f0052cc8359db6a,cb99290f5f0d4725b2200f0c0aec5507,Thompson-Mccormick,Todd Anderson PhD,yleon@lewis.com,+1-352-522-2370,General Business,25M+,189,2023-11-27,Expansion
b9792dd4fef64e6fb4e1594ae3a7265b,96c381c9c6fc43818ecd8998cffe1e69,65a552549a7a4e3ba75c79a813239c4f,"Smith, Wagner and Lowe",Sara Marks,martinjudy@holt.com,422.361.7956x515,General Business,5M–25M,133,2022-04-09,Relocation
8821ffc923b74d9f9e8e47f8c9e58425,e46693ec7b294d7ebeb4891b56c5531e,df523cc06c6c42f899c330528cadff77,Brock-Thomas,Anna Evans,gwhite@washington.biz,(881)526-6782,General Business,1M–5M,57,2024-11-02,Relocation
527ac68c562e4dc9bc1e3a490ee34227,4c80b9a1fc5d478aaf36d19ae1e5e405,8b211f5301cf490aadcd81d4a1ce3c3b,"Becker, Christensen and Sanchez",Scott Logan,deborahprice@medina.com,(692)870-9565x478,General Business,1M–5M,139,2021-01-08,Relocation
25bebd486c464c7bb436a5dc8e8ae362,9164dfaac26a42ba9fb9414be36bf5a6,426e5efc8f9b4ec8afbc19e6d1c6bdcb,Dixon-Watts,Louis Hughes,xfoster@frank-jones.com,673.242.4165,General Business,5M–25M,94,2021-03-16,Relocation
9234bf50bb8d4abe988df5385fffdfea,bfdf52f322614929a559831754a6a0bd,2545a669ad7c47e2a86a9a5d481b4f6b,Smith Inc,Debbie Wilson,harmonbrandon@johnson.com,001-955-551-0877x482,General Business,1M–5M,121,2021-11-19,Relocation
1f0a13a0bf9c498db4c5ac88d5268316,b28b91e8e77c44948f9cb83988dff789,3f51caf815b84bac9ebd8bdf9b9dbb71,Mckinney-Atkinson,Madison Robinson,longemily@lee-cameron.net,438.931.7447x956,General Business,1M–5M,53,2025-01-01,Relocation
